Order Id,OrderDate,CustomerID,CustomerName,Product,Category,Quantity,Price
5877,06-02-2023,CUST0167,Vivek,Mobile,Electronics,2,56117
5878,06-02-2023,CUST0091,Suresh,Bag,Fashion,3,1513
5879,06-02-2023,CUST0714,Niharika,Shoes,Fashion,3,2051
5880,06-02-2023,CUST0858,Rahul,Bag,Fashion,3,1657
5881,06-02-2023,CUST0531,Rohit,T-shirt,Fashion,4,1007
5882,06-02-2023,CUST0039,Pooja,Headphones,Electronics,3,1777
5883,06-02-2023,CUST0126,Simran,Mobile,Electronics,2,70805
5884,06-02-2023,CUST0451,Manish,Bag,Fashion,5,924
5885,06-02-2023,CUST0173,Sakshi,Bag,Fashion,4,1086
5886,06-02-2023,CUST0653,Raj,Headphones,Electronics,1,1605
5887,06-02-2023,CUST0754,Priya,Headphones,Electronics,3,2333
5888,06-02-2023,CUST0220,Simran,Mobile,Electronics,5,55775
5889,07-02-2023,CUST0638,Riya,Laptop,Electronics,5,114676
5890,07-02-2023,CUST0058,Anjali,Watch,Accessories,4,1973
5891,07-02-2023,CUST0660,Niharika,T-shirt,Fashion,1,867
5892,07-02-2023,CUST0476,Simran,T-shirt,Fashion,2,660
5893,07-02-2023,CUST0456,Sneha,Laptop,Electronics,5,117751
5894,07-02-2023,CUST0829,Niharika,Shoes,Fashion,5,1010
5895,07-02-2023,CUST0895,Aditya,Laptop,Electronics,5,80888
5896,07-02-2023,CUST0361,Divya,Shoes,Fashion,5,2002
5897,07-02-2023,CUST0935,Suresh,Shoes,Fashion,4,1881
5898,07-02-2023,CUST0001,Manish,Laptop,Electronics,1,149640
5899,07-02-2023,CUST0387,Priya,T-shirt,Fashion,5,514
5900,07-02-2023,CUST0973,Suresh,Watch,Accessories,2,3482
5901,07-02-2023,CUST0348,Suresh,T-shirt,Fashion,2,372
5902,07-02-2023,CUST0190,Niharika,Bag,Fashion,3,966
5903,07-02-2023,CUST0505,Aditya,T-shirt,Fashion,5,570
5904,07-02-2023,CUST0191,Neha,T-shirt,Fashion,5,798
5905,07-02-2023,CUST0508,Rahul,Laptop,Electronics,5,79265
5906,07-02-2023,CUST0369,Sakshi,Laptop,Electronics,5,86313
5907,07-02-2023,CUST0409,Rahul,Bag,Fashion,5,1842
5908,07-02-2023,CUST0824,Pooja,Bag,Fashion,2,1542
5909,07-02-2023,CUST0929,Simran,Laptop,Electronics,1,149168
5910,07-02-2023,CUST0934,Sneha,T-shirt,Fashion,1,874
5911,07-02-2023,CUST0117,Aditya,Watch,Accessories,3,3919
5912,07-02-2023,CUST0134,Rohit,Shoes,Fashion,2,983
5913,08-02-2023,CUST0058,Rohit,Headphones,Electronics,5,1473
5914,08-02-2023,CUST0556,Rohit,Shoes,Fashion,1,1554
5915,08-02-2023,CUST0685,Priya,Bag,Fashion,4,1668
5916,08-02-2023,CUST0672,Divya,Bag,Fashion,4,1604
5917,08-02-2023,CUST0173,Vivek,Shoes,Fashion,4,1121
5918,08-02-2023,CUST0829,Priya,Headphones,Electronics,5,1234
5919,08-02-2023,CUST0815,Niharika,T-shirt,Fashion,5,1132
5920,08-02-2023,CUST0149,Raj,Watch,Accessories,3,2566
5921,08-02-2023,CUST0080,Sneha,Watch,Accessories,3,2187
5922,08-02-2023,CUST0886,Simran,Shoes,Fashion,3,1687
5923,08-02-2023,CUST0213,Vivek,Headphones,Electronics,4,868
5924,08-02-2023,CUST0203,Karan,Bag,Fashion,5,555
5925,08-02-2023,CUST0764,Raj,Mobile,Electronics,4,16774
5926,08-02-2023,CUST0229,Suresh,T-shirt,Fashion,3,503
5927,08-02-2023,CUST0676,Arjun,Shoes,Fashion,5,1219
5928,08-02-2023,CUST0227,Aditya,Watch,Accessories,2,5498
5929,08-02-2023,CUST0659,Divya,Bag,Fashion,1,1066
5930,08-02-2023,CUST0532,Rahul,Laptop,Electronics,1,116325
5931,08-02-2023,CUST0441,Karan,Laptop,Electronics,3,134450
5932,08-02-2023,CUST0402,Sakshi,Headphones,Electronics,4,3595
5933,08-02-2023,CUST0047,Anjali,Headphones,Electronics,2,2297
5934,08-02-2023,CUST0233,Arjun,Shoes,Fashion,5,1326
5935,08-02-2023,CUST0305,Vivek,Mobile,Electronics,4,85852
5936,08-02-2023,CUST0526,Riya,Watch,Accessories,3,5392
5937,09-02-2023,CUST0143,Divya,Shoes,Fashion,4,1239
5938,09-02-2023,CUST0415,Raj,Mobile,Electronics,3,68630
5939,09-02-2023,CUST0513,Rahul,Bag,Fashion,1,1708
5940,09-02-2023,CUST0373,Sneha,Headphones,Electronics,1,1878
5941,09-02-2023,CUST0566,Neha,Laptop,Electronics,4,102771
5942,09-02-2023,CUST0886,Karan,T-shirt,Fashion,2,815
5943,09-02-2023,CUST0259,Neha,Bag,Fashion,5,1822
5944,09-02-2023,CUST0656,Anjali,Laptop,Electronics,3,57637
5945,09-02-2023,CUST0471,Neha,Watch,Accessories,5,4857
5946,09-02-2023,CUST0953,Suresh,Watch,Accessories,1,4709
5947,09-02-2023,CUST0971,Rohit,Laptop,Electronics,2,76317
5948,09-02-2023,CUST0012,Raj,Bag,Fashion,2,1114
5949,09-02-2023,CUST0330,Simran,Laptop,Electronics,5,43078
5950,09-02-2023,CUST0736,Simran,Mobile,Electronics,1,37299
5951,09-02-2023,CUST0784,Simran,Shoes,Fashion,5,2242
5952,09-02-2023,CUST0968,Suresh,Headphones,Electronics,4,1219
5953,09-02-2023,CUST0358,Priya,Mobile,Electronics,2,61052
5954,09-02-2023,CUST0972,Anjali,T-shirt,Fashion,2,575
5955,09-02-2023,CUST0408,Neha,Laptop,Electronics,4,62064
5956,09-02-2023,CUST0668,Anjali,T-shirt,Fashion,1,907
5957,09-02-2023,CUST0373,Rohit,T-shirt,Fashion,2,870
5958,09-02-2023,CUST0008,Niharika,Mobile,Electronics,3,24425
5959,09-02-2023,CUST0122,Raj,Headphones,Electronics,3,3129
5960,09-02-2023,CUST0348,Divya,Bag,Fashion,1,1694
5961,10-02-2023,CUST0676,Priya,Watch,Accessories,4,2878
5962,10-02-2023,CUST0090,Manish,Shoes,Fashion,5,2027
5963,10-02-2023,CUST0648,Anjali,Watch,Accessories,1,2812
5964,10-02-2023,CUST0698,Sakshi,Headphones,Electronics,5,3715
5965,10-02-2023,CUST0316,Manish,Watch,Accessories,1,2249
5966,10-02-2023,CUST0178,Divya,Laptop,Electronics,3,61676
5967,10-02-2023,CUST0540,Riya,Laptop,Electronics,4,105836
5968,10-02-2023,CUST0732,Niharika,Mobile,Electronics,3,47463
5969,10-02-2023,CUST0869,Rahul,T-shirt,Fashion,4,1162
5970,10-02-2023,CUST0041,Riya,Headphones,Electronics,5,1328
5971,10-02-2023,CUST0740,Rahul,Headphones,Electronics,1,2987
5972,10-02-2023,CUST0704,Amit,Watch,Accessories,2,5337
5973,10-02-2023,CUST0923,Suresh,Mobile,Electronics,2,82843
5974,10-02-2023,CUST0502,Pooja,Watch,Accessories,4,3661
5975,10-02-2023,CUST0959,Suresh,Watch,Accessories,4,2889
5976,10-02-2023,CUST0145,Sneha,Headphones,Electronics,3,1490
5977,10-02-2023,CUST0201,Arjun,Watch,Accessories,2,4968
5978,10-02-2023,CUST0929,Neha,T-shirt,Fashion,3,1124
5979,10-02-2023,CUST0724,Arjun,Watch,Accessories,5,5316
5980,10-02-2023,CUST0461,Niharika,T-shirt,Fashion,2,958
5981,10-02-2023,CUST0732,Niharika,Headphones,Electronics,5,1741
5982,10-02-2023,CUST0752,Sneha,Mobile,Electronics,1,70526
5983,10-02-2023,CUST0925,Riya,Laptop,Electronics,3,127914
5984,10-02-2023,CUST0909,Aditya,T-shirt,Fashion,4,657
5985,11-02-2023,CUST0558,Karan,Mobile,Electronics,2,69090
5986,11-02-2023,CUST0547,Aditya,Mobile,Electronics,3,12451
5987,11-02-2023,CUST0253,Anjali,T-shirt,Fashion,4,324
5988,11-02-2023,CUST0390,Amit,Headphones,Electronics,1,2666
5989,11-02-2023,CUST0594,Simran,Shoes,Fashion,2,1308
5990,11-02-2023,CUST0883,Amit,Mobile,Electronics,5,26444
5991,11-02-2023,CUST0256,Karan,Mobile,Electronics,1,50443
5992,11-02-2023,CUST0709,Riya,Headphones,Electronics,4,922
5993,11-02-2023,CUST0815,Rahul,Headphones,Electronics,2,2320
5994,11-02-2023,CUST0921,Niharika,Watch,Accessories,2,3602
5995,11-02-2023,CUST0450,Karan,Headphones,Electronics,1,1986
5996,11-02-2023,CUST0010,Pooja,Mobile,Electronics,2,34248
5997,11-02-2023,CUST0824,Manish,T-shirt,Fashion,4,382
5998,11-02-2023,CUST0798,Raj,Shoes,Fashion,1,1345
5999,11-02-2023,CUST0242,Riya,Bag,Fashion,5,612
6000,11-02-2023,CUST0251,Pooja,Watch,Accessories,1,3972
6001,11-02-2023,CUST0877,Simran,Bag,Fashion,1,1417
6002,11-02-2023,CUST0005,Arjun,T-shirt,Fashion,5,529
6003,11-02-2023,CUST0119,Simran,Shoes,Fashion,4,2106
6004,11-02-2023,CUST0801,Suresh,Shoes,Fashion,3,1716
6005,11-02-2023,CUST0374,Riya,Shoes,Fashion,3,2110
6006,11-02-2023,CUST0065,Manish,Laptop,Electronics,5,130266
6007,11-02-2023,CUST0146,Priya,T-shirt,Fashion,4,464
6008,11-02-2023,CUST0224,Simran,Watch,Accessories,2,4753
6009,12-02-2023,CUST0239,Rohit,Watch,Accessories,5,2762
6010,12-02-2023,CUST0177,Amit,Shoes,Fashion,3,1448
6011,12-02-2023,CUST0779,Riya,T-shirt,Fashion,4,638
6012,12-02-2023,CUST0853,Raj,Laptop,Electronics,1,131049
6013,12-02-2023,CUST0282,Aditya,Shoes,Fashion,4,1311
6014,12-02-2023,CUST0063,Anjali,Headphones,Electronics,4,1731
6015,12-02-2023,CUST0217,Rohit,Bag,Fashion,3,765
6016,12-02-2023,CUST0854,Neha,Watch,Accessories,3,1686
6017,12-02-2023,CUST0827,Rahul,Bag,Fashion,2,1563
6018,12-02-2023,CUST0795,Suresh,Mobile,Electronics,2,50428
6019,12-02-2023,CUST0689,Rahul,Shoes,Fashion,5,1190
6020,12-02-2023,CUST0461,Niharika,Headphones,Electronics,1,2083
6021,12-02-2023,CUST0929,Raj,Watch,Accessories,2,2154
6022,12-02-2023,CUST0610,Suresh,Bag,Fashion,3,675
6023,12-02-2023,CUST0105,Divya,Laptop,Electronics,4,67397
6024,12-02-2023,CUST0099,Rahul,T-shirt,Fashion,5,1063
6025,12-02-2023,CUST0511,Aditya,Watch,Accessories,2,4900
6026,12-02-2023,CUST0385,Rohit,Bag,Fashion,4,1430
6027,12-02-2023,CUST0405,Sakshi,T-shirt,Fashion,4,499
6028,12-02-2023,CUST0823,Rohit,Bag,Fashion,2,1210
6029,12-02-2023,CUST0518,Raj,T-shirt,Fashion,1,495
6030,12-02-2023,CUST0476,Rahul,Laptop,Electronics,1,137081
6031,12-02-2023,CUST0977,Riya,Laptop,Electronics,5,63116
6032,12-02-2023,CUST0709,Pooja,Shoes,Fashion,1,1330
6033,13-02-2023,CUST0863,Manish,Shoes,Fashion,5,1885
6034,13-02-2023,CUST0645,Divya,Watch,Accessories,3,3429
6035,13-02-2023,CUST0870,Sneha,Laptop,Electronics,2,60760
6036,13-02-2023,CUST0771,Niharika,Headphones,Electronics,4,2763
6037,13-02-2023,CUST0437,Rohit,Bag,Fashion,5,726
6038,13-02-2023,CUST0023,Rahul,Bag,Fashion,1,1138
6039,13-02-2023,CUST0997,Rahul,Bag,Fashion,5,1581
6040,13-02-2023,CUST0565,Raj,Watch,Accessories,5,4468
6041,13-02-2023,CUST0677,Karan,Bag,Fashion,1,976
6042,13-02-2023,CUST0714,Neha,Mobile,Electronics,1,17543
6043,13-02-2023,CUST0458,Sakshi,T-shirt,Fashion,2,1015
6044,13-02-2023,CUST0083,Sneha,Bag,Fashion,4,742
6045,13-02-2023,CUST0145,Sakshi,T-shirt,Fashion,2,666
6046,13-02-2023,CUST0085,Rohit,Shoes,Fashion,2,1735
6047,13-02-2023,CUST0078,Priya,Bag,Fashion,1,1337
6048,13-02-2023,CUST0457,Neha,Headphones,Electronics,1,3753
6049,13-02-2023,CUST0878,Rohit,Laptop,Electronics,4,147841
6050,13-02-2023,CUST0001,Aditya,Laptop,Electronics,5,116151
6051,13-02-2023,CUST0051,Raj,Shoes,Fashion,2,2232
6052,13-02-2023,CUST0685,Sakshi,Mobile,Electronics,4,33238
6053,13-02-2023,CUST0717,Rohit,Watch,Accessories,2,1739
6054,13-02-2023,CUST0772,Pooja,Watch,Accessories,5,1638
6055,13-02-2023,CUST0446,Priya,Headphones,Electronics,2,3993
6056,13-02-2023,CUST0449,Karan,Shoes,Fashion,3,1219
6057,14-02-2023,CUST0881,Karan,Shoes,Fashion,4,2384
6058,14-02-2023,CUST0488,Sakshi,Mobile,Electronics,1,59455
6059,14-02-2023,CUST0800,Anjali,Bag,Fashion,2,614
6060,14-02-2023,CUST0034,Manish,Watch,Accessories,4,3526
6061,14-02-2023,CUST0348,Sneha,Bag,Fashion,4,506
6062,14-02-2023,CUST0095,Divya,Shoes,Fashion,2,1530
6063,14-02-2023,CUST0072,Neha,Bag,Fashion,1,678
6064,14-02-2023,CUST0551,Aditya,Laptop,Electronics,1,106704
6065,14-02-2023,CUST0154,Riya,Headphones,Electronics,2,1215
6066,14-02-2023,CUST0250,Pooja,Watch,Accessories,4,4213
6067,14-02-2023,CUST0674,Rohit,Mobile,Electronics,1,80779
6068,14-02-2023,CUST0438,Rohit,Headphones,Electronics,2,949
6069,14-02-2023,CUST0118,Manish,T-shirt,Fashion,2,696
6070,14-02-2023,CUST0771,Manish,Laptop,Electronics,2,128444
6071,14-02-2023,CUST0891,Rohit,Mobile,Electronics,4,81435
6072,14-02-2023,CUST0306,Anjali,Headphones,Electronics,1,1638
6073,14-02-2023,CUST0268,Karan,Shoes,Fashion,4,800
6074,14-02-2023,CUST0961,Vivek,T-shirt,Fashion,3,972
6075,14-02-2023,CUST0054,Vivek,Mobile,Electronics,1,55299
6076,14-02-2023,CUST0236,Neha,Shoes,Fashion,4,2221
6077,14-02-2023,CUST0389,Sakshi,Laptop,Electronics,1,102714
6078,14-02-2023,CUST0990,Amit,T-shirt,Fashion,3,1178
6079,14-02-2023,CUST0734,Arjun,Watch,Accessories,5,4501
6080,14-02-2023,CUST0763,Sneha,Shoes,Fashion,2,2120
6081,15-02-2023,CUST0825,Amit,Headphones,Electronics,4,1776
6082,15-02-2023,CUST0401,Niharika,Bag,Fashion,3,1638
6083,15-02-2023,CUST0624,Simran,Mobile,Electronics,3,54838
6084,15-02-2023,CUST0767,Anjali,T-shirt,Fashion,1,300
6085,15-02-2023,CUST0303,Manish,Shoes,Fashion,1,1352
6086,15-02-2023,CUST0919,Niharika,Watch,Accessories,2,5256
6087,15-02-2023,CUST0207,Divya,Bag,Fashion,1,981
6088,15-02-2023,CUST0229,Pooja,Mobile,Electronics,4,58737
6089,15-02-2023,CUST0853,Pooja,Mobile,Electronics,4,43367
6090,15-02-2023,CUST0910,Manish,Shoes,Fashion,4,1562
6091,15-02-2023,CUST0578,Aditya,Watch,Accessories,5,2664
6092,15-02-2023,CUST0075,Manish,Laptop,Electronics,4,85638
6093,15-02-2023,CUST0435,Raj,Bag,Fashion,1,636
6094,15-02-2023,CUST0103,Amit,Laptop,Electronics,1,131115
6095,15-02-2023,CUST0422,Rohit,T-shirt,Fashion,4,910
6096,15-02-2023,CUST0704,Niharika,Shoes,Fashion,3,2486
6097,15-02-2023,CUST0764,Anjali,Bag,Fashion,3,1449
6098,15-02-2023,CUST0738,Simran,T-shirt,Fashion,3,986
6099,15-02-2023,CUST0806,Aditya,Laptop,Electronics,2,136422
6100,15-02-2023,CUST0306,Riya,Bag,Fashion,5,1866
6101,15-02-2023,CUST0098,Rahul,Mobile,Electronics,4,64681
6102,15-02-2023,CUST0850,Suresh,T-shirt,Fashion,2,1068
6103,15-02-2023,CUST0798,Suresh,Watch,Accessories,3,3259
6104,15-02-2023,CUST0335,Priya,Headphones,Electronics,4,2834
6105,16-02-2023,CUST0859,Karan,Laptop,Electronics,2,145327
6106,16-02-2023,CUST0435,Divya,Laptop,Electronics,1,69513
6107,16-02-2023,CUST0447,Riya,Watch,Accessories,3,3980
6108,16-02-2023,CUST0994,Priya,Bag,Fashion,2,1573
6109,16-02-2023,CUST0308,Sneha,Bag,Fashion,1,1837
6110,16-02-2023,CUST0249,Rohit,Bag,Fashion,3,1832
6111,16-02-2023,CUST0166,Simran,T-shirt,Fashion,5,902
6112,16-02-2023,CUST0481,Anjali,Shoes,Fashion,3,914
6113,16-02-2023,CUST0984,Simran,Mobile,Electronics,5,54917
6114,16-02-2023,CUST0335,Rohit,Headphones,Electronics,5,1368
6115,16-02-2023,CUST0542,Aditya,Shoes,Fashion,5,2165
6116,16-02-2023,CUST0759,Simran,Shoes,Fashion,4,2353
6117,16-02-2023,CUST0106,Simran,Watch,Accessories,4,4189
6118,16-02-2023,CUST0563,Divya,T-shirt,Fashion,5,794
6119,16-02-2023,CUST0081,Aditya,Laptop,Electronics,1,92492
6120,16-02-2023,CUST0133,Aditya,Laptop,Electronics,5,42988
6121,16-02-2023,CUST0797,Raj,Watch,Accessories,2,4651
6122,16-02-2023,CUST0900,Pooja,T-shirt,Fashion,5,755
6123,16-02-2023,CUST0138,Rohit,Watch,Accessories,4,4515
6124,16-02-2023,CUST0184,Arjun,Laptop,Electronics,4,49013
6125,16-02-2023,CUST0401,Raj,Shoes,Fashion,2,1001
6126,16-02-2023,CUST0330,Suresh,Mobile,Electronics,2,13574
6127,16-02-2023,CUST0785,Niharika,Bag,Fashion,3,1148
6128,16-02-2023,CUST0508,Raj,T-shirt,Fashion,1,784
6129,17-02-2023,CUST0852,Vivek,Headphones,Electronics,1,2408
6130,17-02-2023,CUST0984,Rahul,Headphones,Electronics,1,1359
6131,17-02-2023,CUST0069,Sakshi,Shoes,Fashion,4,1841
6132,17-02-2023,CUST0546,Aditya,Watch,Accessories,1,5563
6133,17-02-2023,CUST0774,Karan,Watch,Accessories,3,5935
6134,17-02-2023,CUST0053,Neha,Laptop,Electronics,3,78418
6135,17-02-2023,CUST0450,Divya,Shoes,Fashion,1,1411
6136,17-02-2023,CUST0205,Niharika,Laptop,Electronics,2,99507
6137,17-02-2023,CUST0126,Simran,Laptop,Electronics,3,91033
6138,17-02-2023,CUST0747,Niharika,Headphones,Electronics,2,873
6139,17-02-2023,CUST0043,Pooja,Laptop,Electronics,4,112972
6140,17-02-2023,CUST0752,Aditya,Bag,Fashion,3,615
6141,17-02-2023,CUST0971,Arjun,Laptop,Electronics,2,74477
6142,17-02-2023,CUST0883,Anjali,Headphones,Electronics,1,2561
6143,17-02-2023,CUST0111,Divya,Bag,Fashion,4,1687
6144,17-02-2023,CUST0761,Divya,Watch,Accessories,5,2745
6145,17-02-2023,CUST0663,Neha,T-shirt,Fashion,5,425
6146,17-02-2023,CUST0183,Sakshi,Mobile,Electronics,1,76735
6147,17-02-2023,CUST0848,Pooja,Laptop,Electronics,4,144396
6148,17-02-2023,CUST0095,Rohit,Bag,Fashion,4,1163
6149,17-02-2023,CUST0971,Priya,T-shirt,Fashion,4,993
6150,17-02-2023,CUST0374,Manish,Headphones,Electronics,4,1790
6151,17-02-2023,CUST0912,Arjun,T-shirt,Fashion,5,1158
6152,17-02-2023,CUST0520,Anjali,Mobile,Electronics,2,81531
6153,18-02-2023,CUST0900,Priya,T-shirt,Fashion,4,682
6154,18-02-2023,CUST0360,Aditya,Bag,Fashion,2,1132
6155,18-02-2023,CUST0900,Manish,T-shirt,Fashion,4,940
6156,18-02-2023,CUST0696,Riya,T-shirt,Fashion,3,762
6157,18-02-2023,CUST0281,Neha,T-shirt,Fashion,3,750
6158,18-02-2023,CUST0195,Aditya,Shoes,Fashion,3,1317
6159,18-02-2023,CUST0864,Niharika,Laptop,Electronics,4,128909
6160,18-02-2023,CUST0195,Karan,Headphones,Electronics,2,1494
6161,18-02-2023,CUST0667,Aditya,Mobile,Electronics,5,80560
6162,18-02-2023,CUST0093,Rahul,Headphones,Electronics,1,915
6163,18-02-2023,CUST0672,Karan,Shoes,Fashion,5,2437
6164,18-02-2023,CUST0946,Simran,Shoes,Fashion,4,1831
6165,18-02-2023,CUST0061,Simran,Bag,Fashion,3,1741
6166,18-02-2023,CUST0634,Simran,Shoes,Fashion,3,2413
6167,18-02-2023,CUST0051,Anjali,Laptop,Electronics,2,127919
6168,18-02-2023,CUST0403,Simran,Shoes,Fashion,4,1203
6169,18-02-2023,CUST0789,Rohit,T-shirt,Fashion,5,866
6170,18-02-2023,CUST0005,Pooja,Headphones,Electronics,4,1103
6171,18-02-2023,CUST0466,Simran,Watch,Accessories,4,5590
6172,18-02-2023,CUST0604,Neha,Mobile,Electronics,3,56546
6173,18-02-2023,CUST0682,Arjun,Shoes,Fashion,5,1539
6174,18-02-2023,CUST0829,Divya,Headphones,Electronics,1,887
6175,18-02-2023,CUST0534,Sneha,Bag,Fashion,3,1533
6176,18-02-2023,CUST0405,Suresh,Shoes,Fashion,5,1107
6177,19-02-2023,CUST0838,Sneha,Laptop,Electronics,2,44897
6178,19-02-2023,CUST0513,Karan,Shoes,Fashion,3,963
6179,19-02-2023,CUST0645,Sneha,Shoes,Fashion,2,2062
6180,19-02-2023,CUST0233,Manish,Shoes,Fashion,3,2140
6181,19-02-2023,CUST0524,Riya,Bag,Fashion,4,1495
6182,19-02-2023,CUST0346,Priya,Shoes,Fashion,5,1455
6183,19-02-2023,CUST0046,Rohit,Mobile,Electronics,2,40030
6184,19-02-2023,CUST0546,Pooja,Headphones,Electronics,3,2865
6185,19-02-2023,CUST0945,Karan,Laptop,Electronics,2,69870
6186,19-02-2023,CUST0078,Riya,Shoes,Fashion,3,1610
6187,19-02-2023,CUST0730,Neha,Shoes,Fashion,3,1138
6188,19-02-2023,CUST0813,Simran,Shoes,Fashion,1,1047
6189,19-02-2023,CUST0923,Pooja,Shoes,Fashion,1,2016
6190,19-02-2023,CUST0073,Rahul,T-shirt,Fashion,1,718
6191,19-02-2023,CUST0794,Anjali,T-shirt,Fashion,2,624
6192,19-02-2023,CUST0249,Raj,Watch,Accessories,4,3303
6193,19-02-2023,CUST0047,Divya,Shoes,Fashion,3,1003
6194,19-02-2023,CUST0121,Amit,Watch,Accessories,5,4400
6195,19-02-2023,CUST0214,Neha,Mobile,Electronics,1,33674
6196,19-02-2023,CUST0239,Neha,Watch,Accessories,2,3093
6197,19-02-2023,CUST0056,Priya,Headphones,Electronics,2,3294
6198,19-02-2023,CUST0350,Vivek,T-shirt,Fashion,2,1012
6199,19-02-2023,CUST0107,Suresh,T-shirt,Fashion,5,790
6200,19-02-2023,CUST0831,Raj,Shoes,Fashion,5,1232
6201,20-02-2023,CUST0048,Manish,Shoes,Fashion,1,2447
6202,20-02-2023,CUST0573,Sakshi,Mobile,Electronics,5,48015
6203,20-02-2023,CUST0337,Anjali,Laptop,Electronics,1,113251
6204,20-02-2023,CUST0026,Simran,Mobile,Electronics,5,79353
6205,20-02-2023,CUST0804,Divya,Headphones,Electronics,5,1621
6206,20-02-2023,CUST0257,Niharika,Shoes,Fashion,5,1870
6207,20-02-2023,CUST0008,Neha,Shoes,Fashion,1,1304
6208,20-02-2023,CUST0625,Niharika,Mobile,Electronics,3,34690
6209,20-02-2023,CUST0867,Niharika,Mobile,Electronics,1,43762
6210,20-02-2023,CUST0253,Arjun,Mobile,Electronics,3,47499
6211,20-02-2023,CUST0692,Suresh,T-shirt,Fashion,2,802
6212,20-02-2023,CUST0719,Divya,Watch,Accessories,2,2457
6213,20-02-2023,CUST0303,Vivek,Watch,Accessories,1,1595
6214,20-02-2023,CUST0639,Simran,Shoes,Fashion,3,906
6215,20-02-2023,CUST0056,Aditya,T-shirt,Fashion,3,931
6216,20-02-2023,CUST0726,Manish,Mobile,Electronics,3,75126
6217,20-02-2023,CUST0526,Suresh,Shoes,Fashion,2,1497
6218,20-02-2023,CUST0474,Raj,T-shirt,Fashion,1,331
6219,20-02-2023,CUST0028,Vivek,Headphones,Electronics,4,2913
6220,20-02-2023,CUST0983,Anjali,Laptop,Electronics,3,61258
6221,20-02-2023,CUST0078,Anjali,T-shirt,Fashion,3,742
6222,20-02-2023,CUST0216,Riya,Bag,Fashion,4,1415
6223,20-02-2023,CUST0386,Sakshi,Shoes,Fashion,1,1348
6224,20-02-2023,CUST0365,Arjun,Watch,Accessories,3,3748
6225,21-02-2023,CUST0666,Rahul,Bag,Fashion,1,548
6226,21-02-2023,CUST0526,Raj,Mobile,Electronics,3,37410
6227,21-02-2023,CUST0699,Manish,Laptop,Electronics,5,49895
6228,21-02-2023,CUST0312,Raj,Headphones,Electronics,3,3110
6229,21-02-2023,CUST0883,Arjun,Laptop,Electronics,5,73924
6230,21-02-2023,CUST0007,Sneha,Laptop,Electronics,1,146839
6231,21-02-2023,CUST0003,Simran,T-shirt,Fashion,3,475
6232,21-02-2023,CUST0623,Suresh,Shoes,Fashion,2,2214
6233,21-02-2023,CUST0919,Suresh,Shoes,Fashion,2,810
6234,21-02-2023,CUST0750,Divya,Laptop,Electronics,4,49136
6235,21-02-2023,CUST0363,Divya,Mobile,Electronics,2,23213
6236,21-02-2023,CUST0751,Karan,Shoes,Fashion,5,802
6237,21-02-2023,CUST0508,Riya,Laptop,Electronics,2,141589
6238,21-02-2023,CUST0274,Sakshi,Shoes,Fashion,2,1607
6239,21-02-2023,CUST0506,Suresh,Mobile,Electronics,2,52290
6240,21-02-2023,CUST0806,Pooja,Headphones,Electronics,3,2803
6241,21-02-2023,CUST0739,Sneha,Bag,Fashion,4,1059
6242,21-02-2023,CUST0883,Arjun,Laptop,Electronics,1,82747
6243,21-02-2023,CUST0015,Simran,Watch,Accessories,4,3746
6244,21-02-2023,CUST0192,Suresh,Watch,Accessories,5,5172
6245,21-02-2023,CUST0985,Riya,Laptop,Electronics,3,112994
6246,21-02-2023,CUST0631,Riya,T-shirt,Fashion,3,407
6247,21-02-2023,CUST0485,Rahul,Headphones,Electronics,2,3399
6248,21-02-2023,CUST0028,Rahul,T-shirt,Fashion,2,351
6249,22-02-2023,CUST0714,Suresh,Bag,Fashion,5,611
6250,22-02-2023,CUST0039,Priya,Watch,Accessories,3,5890
6251,22-02-2023,CUST0953,Raj,Mobile,Electronics,1,38491
6252,22-02-2023,CUST0273,Riya,Laptop,Electronics,4,56080
6253,22-02-2023,CUST0231,Simran,Bag,Fashion,3,564
6254,22-02-2023,CUST0086,Simran,Shoes,Fashion,1,1373
6255,22-02-2023,CUST0474,Riya,Watch,Accessories,1,2854
6256,22-02-2023,CUST0126,Pooja,Headphones,Electronics,4,2324
6257,22-02-2023,CUST0812,Rahul,Watch,Accessories,1,5254
6258,22-02-2023,CUST0537,Neha,Headphones,Electronics,5,1009
6259,22-02-2023,CUST0145,Rahul,Headphones,Electronics,1,2936
6260,22-02-2023,CUST0525,Anjali,Laptop,Electronics,5,128091
6261,22-02-2023,CUST0212,Divya,Headphones,Electronics,1,1037
6262,22-02-2023,CUST0025,Karan,T-shirt,Fashion,2,635
6263,22-02-2023,CUST0580,Aditya,Bag,Fashion,1,562
6264,22-02-2023,CUST0394,Vivek,Mobile,Electronics,5,75471
6265,22-02-2023,CUST0067,Aditya,Watch,Accessories,1,5338
6266,22-02-2023,CUST0233,Arjun,Mobile,Electronics,1,60728
6267,22-02-2023,CUST0109,Sneha,Bag,Fashion,1,999
6268,22-02-2023,CUST0146,Suresh,Shoes,Fashion,5,2364
6269,22-02-2023,CUST0111,Suresh,Bag,Fashion,1,1290
6270,22-02-2023,CUST0228,Neha,Watch,Accessories,4,5040
6271,22-02-2023,CUST0111,Manish,Mobile,Electronics,4,74079
6272,22-02-2023,CUST0470,Divya,Mobile,Electronics,5,75524
